uniqid,name,type,staff_com,formed_combined2,stat2,isic1_1,isic1_2,isic2_1,isic2_2,isic3_1,isic3_2,cat1_1,cat1_2,cat_2_1,cat2_2,cat3_1,cat3_2,_merge,citizen_dummy,type_4cat,interestgroup
807,CARE Australia,7,81,1987,1,,,,,,,1100,1114,,,,,3,1,1,1
807,CARE Australia,7,81,1987,1,,,,,,,1100,1114,,,,,3,1,1,1
807,CARE Australia,7,81,1987,1,,,,,,,1100,1114,,,,,3,1,1,1
807,CARE Australia,7,81,1987,1,,,,,,,1100,1114,,,,,3,1,1,1
807,CARE Australia,7,81,1987,1,,,,,,,1100,1114,,,,,3,1,1,1
807,CARE Australia,7,81,1987,1,,,,,,,1100,1114,,,,,3,1,1,1
807,CARE Australia,7,81,1987,1,,,,,,,1100,1114,,,,,3,1,1,1
807,CARE Australia,7,81,1987,1,,,,,,,1100,1114,,,,,3,1,1,1
807,CARE Australia,7,81,1987,1,,,,,,,1100,1114,,,,,3,1,1,1
807,CARE Australia,7,81,1987,1,,,,,,,1100,1114,,,,,3,1,1,1
807,CARE Australia,7,81,1987,1,,,,,,,1100,1114,,,,,3,1,1,1
807,CARE Australia,7,81,1987,1,,,,,,,1100,1114,,,,,3,1,1,1
807,CARE Australia,7,81,1987,1,,,,,,,1100,1114,,,,,3,1,1,1
807,CARE Australia,7,81,1987,1,,,,,,,1100,1114,,,,,3,1,1,1
807,CARE Australia,7,81,1987,1,,,,,,,1100,1114,,,,,3,1,1,1
808,Care Connect,6,417,1994,8,,,,,,,1900,1903,1800,,,,3,1,1,1
808,Care Connect,6,417,1994,8,,,,,,,1900,1903,1800,,,,3,1,1,1
808,Care Connect,6,417,1994,8,,,,,,,1900,1903,1800,,,,3,1,1,1
811,Carers Alliance,1,,1992,2,,,,,,,1800,,,,,,3,1,1,1
811,Carers Alliance,1,,1992,2,,,,,,,1800,,,,,,3,1,1,1
811,Carers Alliance,1,,1992,2,,,,,,,1800,,,,,,3,1,1,1
811,Carers Alliance,1,,1992,2,,,,,,,1800,,,,,,3,1,1,1
811,Carers Alliance,1,,1992,2,,,,,,,1800,,,,,,3,1,1,1
812,Carers Australia,1,10,1992,1,,,,,,,1800,,,,,,3,1,1,1
812,Carers Australia,1,10,1992,1,,,,,,,1800,,,,,,3,1,1,1
812,Carers Australia,1,10,1992,1,,,,,,,1800,,,,,,3,1,1,1
812,Carers Australia,1,10,1992,1,,,,,,,1800,,,,,,3,1,1,1
812,Carers Australia,1,10,1992,1,,,,,,,1800,,,,,,3,1,1,1
812,Carers Australia,1,10,1992,1,,,,,,,1800,,,,,,3,1,1,1
812,Carers Australia,1,10,1992,1,,,,,,,1800,,,,,,3,1,1,1
812,Carers Australia,1,10,1992,1,,,,,,,1800,,,,,,3,1,1,1
812,Carers Australia,1,10,1992,1,,,,,,,1800,,,,,,3,1,1,1
812,Carers Australia,1,10,1992,1,,,,,,,1800,,,,,,3,1,1,1
812,Carers Australia,1,10,1992,1,,,,,,,1800,,,,,,3,1,1,1
812,Carers Australia,1,10,1992,1,,,,,,,1800,,,,,,3,1,1,1
812,Carers Australia,1,10,1992,1,,,,,,,1800,,,,,,3,1,1,1
812,Carers Australia,1,10,1992,1,,,,,,,1800,,,,,,3,1,1,1
812,Carers Australia,1,10,1992,1,,,,,,,1800,,,,,,3,1,1,1
812,Carers Australia,1,10,1992,1,,,,,,,1800,,,,,,3,1,1,1
812,Carers Australia,1,10,1992,1,,,,,,,1800,,,,,,3,1,1,1
812,Carers Australia,1,10,1992,1,,,,,,,1800,,,,,,3,1,1,1
812,Carers Australia,1,10,1992,1,,,,,,,1800,,,,,,3,1,1,1
812,Carers Australia,1,10,1992,1,,,,,,,1800,,,,,,3,1,1,1
813,Caritas Australia,7,68,1964,2,,,,,,,1100,1114,1400,1414,,,3,1,1,1
813,Caritas Australia,7,68,1964,2,,,,,,,1100,1114,1400,1414,,,3,1,1,1
813,Caritas Australia,7,68,1964,2,,,,,,,1100,1114,1400,1414,,,3,1,1,1
813,Caritas Australia,7,68,1964,2,,,,,,,1100,1114,1400,1414,,,3,1,1,1
813,Caritas Australia,7,68,1964,2,,,,,,,1100,1114,1400,1414,,,3,1,1,1
813,Caritas Australia,7,68,1964,2,,,,,,,1100,1114,1400,1414,,,3,1,1,1
815,Catholic Health Australia,5,7,1999,1,1700,86,1700,87,,,700,701,1400,1414,,,3,0,2,1
815,Catholic Health Australia,5,7,1999,1,1700,86,1700,87,,,700,701,1400,1414,,,3,0,2,1
815,Catholic Health Australia,5,7,1999,1,1700,86,1700,87,,,700,701,1400,1414,,,3,0,2,1
815,Catholic Health Australia,5,7,1999,1,1700,86,1700,87,,,700,701,1400,1414,,,3,0,2,1
815,Catholic Health Australia,5,7,1999,1,1700,86,1700,87,,,700,701,1400,1414,,,3,0,2,1
815,Catholic Health Australia,5,7,1999,1,1700,86,1700,87,,,700,701,1400,1414,,,3,0,2,1
815,Catholic Health Australia,5,7,1999,1,1700,86,1700,87,,,700,701,1400,1414,,,3,0,2,1
815,Catholic Health Australia,5,7,1999,1,1700,86,1700,87,,,700,701,1400,1414,,,3,0,2,1
815,Catholic Health Australia,5,7,1999,1,1700,86,1700,87,,,700,701,1400,1414,,,3,0,2,1
815,Catholic Health Australia,5,7,1999,1,1700,86,1700,87,,,700,701,1400,1414,,,3,0,2,1
815,Catholic Health Australia,5,7,1999,1,1700,86,1700,87,,,700,701,1400,1414,,,3,0,2,1
815,Catholic Health Australia,5,7,1999,1,1700,86,1700,87,,,700,701,1400,1414,,,3,0,2,1
815,Catholic Health Australia,5,7,1999,1,1700,86,1700,87,,,700,701,1400,1414,,,3,0,2,1
815,Catholic Health Australia,5,7,1999,1,1700,86,1700,87,,,700,701,1400,1414,,,3,0,2,1
815,Catholic Health Australia,5,7,1999,1,1700,86,1700,87,,,700,701,1400,1414,,,3,0,2,1
815,Catholic Health Australia,5,7,1999,1,1700,86,1700,87,,,700,701,1400,1414,,,3,0,2,1
815,Catholic Health Australia,5,7,1999,1,1700,86,1700,87,,,700,701,1400,1414,,,3,0,2,1
815,Catholic Health Australia,5,7,1999,1,1700,86,1700,87,,,700,701,1400,1414,,,3,0,2,1
815,Catholic Health Australia,5,7,1999,1,1700,86,1700,87,,,700,701,1400,1414,,,3,0,2,1
815,Catholic Health Australia,5,7,1999,1,1700,86,1700,87,,,700,701,1400,1414,,,3,0,2,1
817,Catholic Social Services,5,,2001,1,1700,88,,,,,1900,1903,1400,1414,,,3,0,2,1
817,Catholic Social Services,5,,2001,1,1700,88,,,,,1900,1903,1400,1414,,,3,0,2,1
817,Catholic Social Services,5,,2001,1,1700,88,,,,,1900,1903,1400,1414,,,3,0,2,1
817,Catholic Social Services,5,,2001,1,1700,88,,,,,1900,1903,1400,1414,,,3,0,2,1
817,Catholic Social Services,5,,2001,1,1700,88,,,,,1900,1903,1400,1414,,,3,0,2,1
817,Catholic Social Services,5,,2001,1,1700,88,,,,,1900,1903,1400,1414,,,3,0,2,1
817,Catholic Social Services,5,,2001,1,1700,88,,,,,1900,1903,1400,1414,,,3,0,2,1
817,Catholic Social Services,5,,2001,1,1700,88,,,,,1900,1903,1400,1414,,,3,0,2,1
817,Catholic Social Services,5,,2001,1,1700,88,,,,,1900,1903,1400,1414,,,3,0,2,1
817,Catholic Social Services,5,,2001,1,1700,88,,,,,1900,1903,1400,1414,,,3,0,2,1
817,Catholic Social Services,5,,2001,1,1700,88,,,,,1900,1903,1400,1414,,,3,0,2,1
817,Catholic Social Services,5,,2001,1,1700,88,,,,,1900,1903,1400,1414,,,3,0,2,1
817,Catholic Social Services,5,,2001,1,1700,88,,,,,1900,1903,1400,1414,,,3,0,2,1
817,Catholic Social Services,5,,2001,1,1700,88,,,,,1900,1903,1400,1414,,,3,0,2,1
817,Catholic Social Services,5,,2001,1,1700,88,,,,,1900,1903,1400,1414,,,3,0,2,1
818,Catholic Womens League Australia,1,.5,1916,5,,,,,,,1400,1414,1600,1602,,,3,1,1,1
819,Cattle Council of Australia,2,5,1979,1,100,,,,,,200,204,500,,,,3,0,2,1
819,Cattle Council of Australia,2,5,1979,1,100,,,,,,200,204,500,,,,3,0,2,1
819,Cattle Council of Australia,2,5,1979,1,100,,,,,,200,204,500,,,,3,0,2,1
819,Cattle Council of Australia,2,5,1979,1,100,,,,,,200,204,500,,,,3,0,2,1
819,Cattle Council of Australia,2,5,1979,1,100,,,,,,200,204,500,,,,3,0,2,1
819,Cattle Council of Australia,2,5,1979,1,100,,,,,,200,204,500,,,,3,0,2,1
819,Cattle Council of Australia,2,5,1979,1,100,,,,,,200,204,500,,,,3,0,2,1
819,Cattle Council of Australia,2,5,1979,1,100,,,,,,200,204,500,,,,3,0,2,1
819,Cattle Council of Australia,2,5,1979,1,100,,,,,,200,204,500,,,,3,0,2,1
819,Cattle Council of Australia,2,5,1979,1,100,,,,,,200,204,500,,,,3,0,2,1
819,Cattle Council of Australia,2,5,1979,1,100,,,,,,200,204,500,,,,3,0,2,1
819,Cattle Council of Australia,2,5,1979,1,100,,,,,,200,204,500,,,,3,0,2,1
819,Cattle Council of Australia,2,5,1979,1,100,,,,,,200,204,500,,,,3,0,2,1
819,Cattle Council of Australia,2,5,1979,1,100,,,,,,200,204,500,,,,3,0,2,1
819,Cattle Council of Australia,2,5,1979,1,100,,,,,,200,204,500,,,,3,0,2,1
819,Cattle Council of Australia,2,5,1979,1,100,,,,,,200,204,500,,,,3,0,2,1
819,Cattle Council of Australia,2,5,1979,1,100,,,,,,200,204,500,,,,3,0,2,1
819,Cattle Council of Australia,2,5,1979,1,100,,,,,,200,204,500,,,,3,0,2,1
819,Cattle Council of Australia,2,5,1979,1,100,,,,,,200,204,500,,,,3,0,2,1
819,Cattle Council of Australia,2,5,1979,1,100,,,,,,200,204,500,,,,3,0,2,1
821,CBM Australia,7,58,1983,8,,,,,,,1100,1114,1800,1801,,,3,1,1,1
821,CBM Australia,7,58,1983,8,,,,,,,1100,1114,1800,1801,,,3,1,1,1
825,Cement Industry Federation,2,3,1967,1,300,23,,,,,200,204,,,,,3,0,2,1
825,Cement Industry Federation,2,3,1967,1,300,23,,,,,200,204,,,,,3,0,2,1
825,Cement Industry Federation,2,3,1967,1,300,23,,,,,200,204,,,,,3,0,2,1
825,Cement Industry Federation,2,3,1967,1,300,23,,,,,200,204,,,,,3,0,2,1
825,Cement Industry Federation,2,3,1967,1,300,23,,,,,200,204,,,,,3,0,2,1
825,Cement Industry Federation,2,3,1967,1,300,23,,,,,200,204,,,,,3,0,2,1
825,Cement Industry Federation,2,3,1967,1,300,23,,,,,200,204,,,,,3,0,2,1
825,Cement Industry Federation,2,3,1967,1,300,23,,,,,200,204,,,,,3,0,2,1
825,Cement Industry Federation,2,3,1967,1,300,23,,,,,200,204,,,,,3,0,2,1
825,Cement Industry Federation,2,3,1967,1,300,23,,,,,200,204,,,,,3,0,2,1
826,Central Australian Aboriginal Congress,7,10,1973,3,,,,,,,1800,,1400,1405,,,3,1,1,1
826,Central Australian Aboriginal Congress,7,10,1973,3,,,,,,,1800,,1400,1405,,,3,1,1,1
826,Central Australian Aboriginal Congress,7,10,1973,3,,,,,,,1800,,1400,1405,,,3,1,1,1
826,Central Australian Aboriginal Congress,7,10,1973,3,,,,,,,1800,,1400,1405,,,3,1,1,1
826,Central Australian Aboriginal Congress,7,10,1973,3,,,,,,,1800,,1400,1405,,,3,1,1,1
826,Central Australian Aboriginal Congress,7,10,1973,3,,,,,,,1800,,1400,1405,,,3,1,1,1
829,Centre for Independent Studies,,,,,,,,,,,,,,,,,1,999,999,0
829,Centre for Independent Studies,,,,,,,,,,,,,,,,,1,999,999,0
829,Centre for Independent Studies,,,,,,,,,,,,,,,,,1,999,999,0
829,Centre for Independent Studies,,,,,,,,,,,,,,,,,1,999,999,0
829,Centre for Independent Studies,,,,,,,,,,,,,,,,,1,999,999,0
829,Centre for Independent Studies,,,,,,,,,,,,,,,,,1,999,999,0
829,Centre for Independent Studies,,,,,,,,,,,,,,,,,1,999,999,0
829,Centre for Independent Studies,,,,,,,,,,,,,,,,,1,999,999,0
829,Centre for Independent Studies,,,,,,,,,,,,,,,,,1,999,999,0
829,Centre for Independent Studies,,,,,,,,,,,,,,,,,1,999,999,0
829,Centre for Independent Studies,,,,,,,,,,,,,,,,,1,999,999,0
829,Centre for Independent Studies,,,,,,,,,,,,,,,,,1,999,999,0
829,Centre for Independent Studies,,,,,,,,,,,,,,,,,1,999,999,0
829,Centre for Independent Studies,,,,,,,,,,,,,,,,,1,999,999,0
829,Centre for Independent Studies,,,,,,,,,,,,,,,,,1,999,999,0
829,Centre for Independent Studies,,,,,,,,,,,,,,,,,1,999,999,0
835,Chartered Secretaries Australia,4,36,1891,2,1300,74,,,,,300,303,,,,,3,0,4,1
835,Chartered Secretaries Australia,4,36,1891,2,1300,74,,,,,300,303,,,,,3,0,4,1
835,Chartered Secretaries Australia,4,36,1891,2,1300,74,,,,,300,303,,,,,3,0,4,1
835,Chartered Secretaries Australia,4,36,1891,2,1300,74,,,,,300,303,,,,,3,0,4,1
835,Chartered Secretaries Australia,4,36,1891,2,1300,74,,,,,300,303,,,,,3,0,4,1
835,Chartered Secretaries Australia,4,36,1891,2,1300,74,,,,,300,303,,,,,3,0,4,1
840,Children with Disability Australia,1,1,2002,8,,,,,,,1800,1801,1500,1501,,,3,1,1,1
840,Children with Disability Australia,1,1,2002,8,,,,,,,1800,1801,1500,1501,,,3,1,1,1
840,Children with Disability Australia,1,1,2002,8,,,,,,,1800,1801,1500,1501,,,3,1,1,1
840,Children with Disability Australia,1,1,2002,8,,,,,,,1800,1801,1500,1501,,,3,1,1,1
840,Children with Disability Australia,1,1,2002,8,,,,,,,1800,1801,1500,1501,,,3,1,1,1
840,Children with Disability Australia,1,1,2002,8,,,,,,,1800,1801,1500,1501,,,3,1,1,1
840,Children with Disability Australia,1,1,2002,8,,,,,,,1800,1801,1500,1501,,,3,1,1,1
840,Children with Disability Australia,1,1,2002,8,,,,,,,1800,1801,1500,1501,,,3,1,1,1
840,Children with Disability Australia,1,1,2002,8,,,,,,,1800,1801,1500,1501,,,3,1,1,1
840,Children with Disability Australia,1,1,2002,8,,,,,,,1800,1801,1500,1501,,,3,1,1,1
840,Children with Disability Australia,1,1,2002,8,,,,,,,1800,1801,1500,1501,,,3,1,1,1
840,Children with Disability Australia,1,1,2002,8,,,,,,,1800,1801,1500,1501,,,3,1,1,1
840,Children with Disability Australia,1,1,2002,8,,,,,,,1800,1801,1500,1501,,,3,1,1,1
844,Children's Protection Society,6,52,1896,8,,,,,,,1900,1903,1500,1501,,,3,1,1,1
847,Choose Cruelty Free,1,0,1992,8,,,,,,,1100,1103,,,,,3,1,1,1
847,Choose Cruelty Free,1,0,1992,8,,,,,,,1100,1103,,,,,3,1,1,1
847,Choose Cruelty Free,1,0,1992,8,,,,,,,1100,1103,,,,,3,1,1,1
848,Christian Democratic Party,,,,,,,,,,,,,,,,,1,999,999,0
848,Christian Democratic Party,,,,,,,,,,,,,,,,,1,999,999,0
848,Christian Democratic Party,,,,,,,,,,,,,,,,,1,999,999,0
848,Christian Democratic Party,,,,,,,,,,,,,,,,,1,999,999,0
856,Citrus Australia,2,6,2008,8,100,,,,,,200,204,500,,,,3,0,2,1
856,Citrus Australia,2,6,2008,8,100,,,,,,200,204,500,,,,3,0,2,1
856,Citrus Australia,2,6,2008,8,100,,,,,,200,204,500,,,,3,0,2,1
856,Citrus Australia,2,6,2008,8,100,,,,,,200,204,500,,,,3,0,2,1
856,Citrus Australia,2,6,2008,8,100,,,,,,200,204,500,,,,3,0,2,1
858,Civil Contractors Federation,2,80,1976,8,600,,,,,,200,204,,,,,3,0,2,1
858,Civil Contractors Federation,2,80,1976,8,600,,,,,,200,204,,,,,3,0,2,1
858,Civil Contractors Federation,2,80,1976,8,600,,,,,,200,204,,,,,3,0,2,1
858,Civil Contractors Federation,2,80,1976,8,600,,,,,,200,204,,,,,3,0,2,1
858,Civil Contractors Federation,2,80,1976,8,600,,,,,,200,204,,,,,3,0,2,1
858,Civil Contractors Federation,2,80,1976,8,600,,,,,,200,204,,,,,3,0,2,1
858,Civil Contractors Federation,2,80,1976,8,600,,,,,,200,204,,,,,3,0,2,1
858,Civil Contractors Federation,2,80,1976,8,600,,,,,,200,204,,,,,3,0,2,1
858,Civil Contractors Federation,2,80,1976,8,600,,,,,,200,204,,,,,3,0,2,1
858,Civil Contractors Federation,2,80,1976,8,600,,,,,,200,204,,,,,3,0,2,1
858,Civil Contractors Federation,2,80,1976,8,600,,,,,,200,204,,,,,3,0,2,1
858,Civil Contractors Federation,2,80,1976,8,600,,,,,,200,204,,,,,3,0,2,1
858,Civil Contractors Federation,2,80,1976,8,600,,,,,,200,204,,,,,3,0,2,1
858,Civil Contractors Federation,2,80,1976,8,600,,,,,,200,204,,,,,3,0,2,1
858,Civil Contractors Federation,2,80,1976,8,600,,,,,,200,204,,,,,3,0,2,1
858,Civil Contractors Federation,2,80,1976,8,600,,,,,,200,204,,,,,3,0,2,1
859,Civil Liberties Australia,1,0,2003,1,,,,,,,1100,1109,,,,,3,1,1,1
859,Civil Liberties Australia,1,0,2003,1,,,,,,,1100,1109,,,,,3,1,1,1
859,Civil Liberties Australia,1,0,2003,1,,,,,,,1100,1109,,,,,3,1,1,1
859,Civil Liberties Australia,1,0,2003,1,,,,,,,1100,1109,,,,,3,1,1,1
859,Civil Liberties Australia,1,0,2003,1,,,,,,,1100,1109,,,,,3,1,1,1
859,Civil Liberties Australia,1,0,2003,1,,,,,,,1100,1109,,,,,3,1,1,1
859,Civil Liberties Australia,1,0,2003,1,,,,,,,1100,1109,,,,,3,1,1,1
859,Civil Liberties Australia,1,0,2003,1,,,,,,,1100,1109,,,,,3,1,1,1
859,Civil Liberties Australia,1,0,2003,1,,,,,,,1100,1109,,,,,3,1,1,1
859,Civil Liberties Australia,1,0,2003,1,,,,,,,1100,1109,,,,,3,1,1,1
859,Civil Liberties Australia,1,0,2003,1,,,,,,,1100,1109,,,,,3,1,1,1
859,Civil Liberties Australia,1,0,2003,1,,,,,,,1100,1109,,,,,3,1,1,1
859,Civil Liberties Australia,1,0,2003,1,,,,,,,1100,1109,,,,,3,1,1,1
859,Civil Liberties Australia,1,0,2003,1,,,,,,,1100,1109,,,,,3,1,1,1
859,Civil Liberties Australia,1,0,2003,1,,,,,,,1100,1109,,,,,3,1,1,1
859,Civil Liberties Australia,1,0,2003,1,,,,,,,1100,1109,,,,,3,1,1,1
859,Civil Liberties Australia,1,0,2003,1,,,,,,,1100,1109,,,,,3,1,1,1
860,Clean Energy Council,2,21,2007,8,400,35,,,,,200,204,,,,,3,0,2,1
860,Clean Energy Council,2,21,2007,8,400,35,,,,,200,204,,,,,3,0,2,1
860,Clean Energy Council,2,21,2007,8,400,35,,,,,200,204,,,,,3,0,2,1
860,Clean Energy Council,2,21,2007,8,400,35,,,,,200,204,,,,,3,0,2,1
860,Clean Energy Council,2,21,2007,8,400,35,,,,,200,204,,,,,3,0,2,1
860,Clean Energy Council,2,21,2007,8,400,35,,,,,200,204,,,,,3,0,2,1
860,Clean Energy Council,2,21,2007,8,400,35,,,,,200,204,,,,,3,0,2,1
860,Clean Energy Council,2,21,2007,8,400,35,,,,,200,204,,,,,3,0,2,1
860,Clean Energy Council,2,21,2007,8,400,35,,,,,200,204,,,,,3,0,2,1
860,Clean Energy Council,2,21,2007,8,400,35,,,,,200,204,,,,,3,0,2,1
860,Clean Energy Council,2,21,2007,8,400,35,,,,,200,204,,,,,3,0,2,1
860,Clean Energy Council,2,21,2007,8,400,35,,,,,200,204,,,,,3,0,2,1
860,Clean Energy Council,2,21,2007,8,400,35,,,,,200,204,,,,,3,0,2,1
860,Clean Energy Council,2,21,2007,8,400,35,,,,,200,204,,,,,3,0,2,1
860,Clean Energy Council,2,21,2007,8,400,35,,,,,200,204,,,,,3,0,2,1
860,Clean Energy Council,2,21,2007,8,400,35,,,,,200,204,,,,,3,0,2,1
860,Clean Energy Council,2,21,2007,8,400,35,,,,,200,204,,,,,3,0,2,1
860,Clean Energy Council,2,21,2007,8,400,35,,,,,200,204,,,,,3,0,2,1
860,Clean Energy Council,2,21,2007,8,400,35,,,,,200,204,,,,,3,0,2,1
860,Clean Energy Council,2,21,2007,8,400,35,,,,,200,204,,,,,3,0,2,1
861,Clean Up Australia,7,1,1989,2,,,,,,,1100,1102,,,,,3,1,1,1
861,Clean Up Australia,7,1,1989,2,,,,,,,1100,1102,,,,,3,1,1,1
861,Clean Up Australia,7,1,1989,2,,,,,,,1100,1102,,,,,3,1,1,1
861,Clean Up Australia,7,1,1989,2,,,,,,,1100,1102,,,,,3,1,1,1
861,Clean Up Australia,7,1,1989,2,,,,,,,1100,1102,,,,,3,1,1,1
861,Clean Up Australia,7,1,1989,2,,,,,,,1100,1102,,,,,3,1,1,1
861,Clean Up Australia,7,1,1989,2,,,,,,,1100,1102,,,,,3,1,1,1
861,Clean Up Australia,7,1,1989,2,,,,,,,1100,1102,,,,,3,1,1,1
861,Clean Up Australia,7,1,1989,2,,,,,,,1100,1102,,,,,3,1,1,1
861,Clean Up Australia,7,1,1989,2,,,,,,,1100,1102,,,,,3,1,1,1
861,Clean Up Australia,7,1,1989,2,,,,,,,1100,1102,,,,,3,1,1,1
861,Clean Up Australia,7,1,1989,2,,,,,,,1100,1102,,,,,3,1,1,1
861,Clean Up Australia,7,1,1989,2,,,,,,,1100,1102,,,,,3,1,1,1
861,Clean Up Australia,7,1,1989,2,,,,,,,1100,1102,,,,,3,1,1,1
861,Clean Up Australia,7,1,1989,2,,,,,,,1100,1102,,,,,3,1,1,1
861,Clean Up Australia,7,1,1989,2,,,,,,,1100,1102,,,,,3,1,1,1
861,Clean Up Australia,7,1,1989,2,,,,,,,1100,1102,,,,,3,1,1,1
861,Clean Up Australia,7,1,1989,2,,,,,,,1100,1102,,,,,3,1,1,1
865,Coeliac Australia,1,3,1980,2,,,,,,,1800,1802,,,,,3,1,1,1
865,Coeliac Australia,1,3,1980,2,,,,,,,1800,1802,,,,,3,1,1,1
865,Coeliac Australia,1,3,1980,2,,,,,,,1800,1802,,,,,3,1,1,1
865,Coeliac Australia,1,3,1980,2,,,,,,,1800,1802,,,,,3,1,1,1
865,Coeliac Australia,1,3,1980,2,,,,,,,1800,1802,,,,,3,1,1,1
865,Coeliac Australia,1,3,1980,2,,,,,,,1800,1802,,,,,3,1,1,1
865,Coeliac Australia,1,3,1980,2,,,,,,,1800,1802,,,,,3,1,1,1
865,Coeliac Australia,1,3,1980,2,,,,,,,1800,1802,,,,,3,1,1,1
865,Coeliac Australia,1,3,1980,2,,,,,,,1800,1802,,,,,3,1,1,1
866,Colong Foundation for Wilderness,1,1,1968,2,,,,,,,1100,1102,,,,,3,1,1,1
866,Colong Foundation for Wilderness,1,1,1968,2,,,,,,,1100,1102,,,,,3,1,1,1
869,Commercial Radio Australia,2,16,1930,2,1000,60,,,,,200,204,,,,,3,0,2,1
869,Commercial Radio Australia,2,16,1930,2,1000,60,,,,,200,204,,,,,3,0,2,1
869,Commercial Radio Australia,2,16,1930,2,1000,60,,,,,200,204,,,,,3,0,2,1
869,Commercial Radio Australia,2,16,1930,2,1000,60,,,,,200,204,,,,,3,0,2,1
869,Commercial Radio Australia,2,16,1930,2,1000,60,,,,,200,204,,,,,3,0,2,1
870,Committee for Economic Development of Australia,,,,,,,,,,,,,,,,,1,999,999,0
870,Committee for Economic Development of Australia,,,,,,,,,,,,,,,,,1,999,999,0
870,Committee for Economic Development of Australia,,,,,,,,,,,,,,,,,1,999,999,0
870,Committee for Economic Development of Australia,,,,,,,,,,,,,,,,,1,999,999,0
870,Committee for Economic Development of Australia,,,,,,,,,,,,,,,,,1,999,999,0
870,Committee for Economic Development of Australia,,,,,,,,,,,,,,,,,1,999,999,0
870,Committee for Economic Development of Australia,,,,,,,,,,,,,,,,,1,999,999,0
870,Committee for Economic Development of Australia,,,,,,,,,,,,,,,,,1,999,999,0
870,Committee for Economic Development of Australia,,,,,,,,,,,,,,,,,1,999,999,0
870,Committee for Economic Development of Australia,,,,,,,,,,,,,,,,,1,999,999,0
870,Committee for Economic Development of Australia,,,,,,,,,,,,,,,,,1,999,999,0
870,Committee for Economic Development of Australia,,,,,,,,,,,,,,,,,1,999,999,0
870,Committee for Economic Development of Australia,,,,,,,,,,,,,,,,,1,999,999,0
870,Committee for Economic Development of Australia,,,,,,,,,,,,,,,,,1,999,999,0
870,Committee for Economic Development of Australia,,,,,,,,,,,,,,,,,1,999,999,0
870,Committee for Economic Development of Australia,,,,,,,,,,,,,,,,,1,999,999,0
873,Communications Alliance,2,,,2,1000,,,,,,200,204,,,,,3,0,2,1
873,Communications Alliance,2,,,2,1000,,,,,,200,204,,,,,3,0,2,1
873,Communications Alliance,2,,,2,1000,,,,,,200,204,,,,,3,0,2,1
873,Communications Alliance,2,,,2,1000,,,,,,200,204,,,,,3,0,2,1
873,Communications Alliance,2,,,2,1000,,,,,,200,204,,,,,3,0,2,1
873,Communications Alliance,2,,,2,1000,,,,,,200,204,,,,,3,0,2,1
873,Communications Alliance,2,,,2,1000,,,,,,200,204,,,,,3,0,2,1
873,Communications Alliance,2,,,2,1000,,,,,,200,204,,,,,3,0,2,1
873,Communications Alliance,2,,,2,1000,,,,,,200,204,,,,,3,0,2,1
873,Communications Alliance,2,,,2,1000,,,,,,200,204,,,,,3,0,2,1
873,Communications Alliance,2,,,2,1000,,,,,,200,204,,,,,3,0,2,1
873,Communications Alliance,2,,,2,1000,,,,,,200,204,,,,,3,0,2,1
873,Communications Alliance,2,,,2,1000,,,,,,200,204,,,,,3,0,2,1
873,Communications Alliance,2,,,2,1000,,,,,,200,204,,,,,3,0,2,1
873,Communications Alliance,2,,,2,1000,,,,,,200,204,,,,,3,0,2,1
873,Communications Alliance,2,,,2,1000,,,,,,200,204,,,,,3,0,2,1
873,Communications Alliance,2,,,2,1000,,,,,,200,204,,,,,3,0,2,1
873,Communications Alliance,2,,,2,1000,,,,,,200,204,,,,,3,0,2,1
873,Communications Alliance,2,,,2,1000,,,,,,200,204,,,,,3,0,2,1
873,Communications Alliance,2,,,2,1000,,,,,,200,204,,,,,3,0,2,1
875,Communist Party of Australia,,,,,,,,,,,,,,,,,1,999,999,0
875,Communist Party of Australia,,,,,,,,,,,,,,,,,1,999,999,0
875,Communist Party of Australia,,,,,,,,,,,,,,,,,1,999,999,0
875,Communist Party of Australia,,,,,,,,,,,,,,,,,1,999,999,0
875,Communist Party of Australia,,,,,,,,,,,,,,,,,1,999,999,0
875,Communist Party of Australia,,,,,,,,,,,,,,,,,1,999,999,0
875,Communist Party of Australia,,,,,,,,,,,,,,,,,1,999,999,0
875,Communist Party of Australia,,,,,,,,,,,,,,,,,1,999,999,0
875,Communist Party of Australia,,,,,,,,,,,,,,,,,1,999,999,0
875,Communist Party of Australia,,,,,,,,,,,,,,,,,1,999,999,0
875,Communist Party of Australia,,,,,,,,,,,,,,,,,1,999,999,0
875,Communist Party of Australia,,,,,,,,,,,,,,,,,1,999,999,0
875,Communist Party of Australia,,,,,,,,,,,,,,,,,1,999,999,0
875,Communist Party of Australia,,,,,,,,,,,,,,,,,1,999,999,0
875,Communist Party of Australia,,,,,,,,,,,,,,,,,1,999,999,0
875,Communist Party of Australia,,,,,,,,,,,,,,,,,1,999,999,0
876,Community and Public Sector Union,3,200,,2,1500,84,,,,,400,,800,,,,3,0,3,1
876,Community and Public Sector Union,3,200,,2,1500,84,,,,,400,,800,,,,3,0,3,1
876,Community and Public Sector Union,3,200,,2,1500,84,,,,,400,,800,,,,3,0,3,1
876,Community and Public Sector Union,3,200,,2,1500,84,,,,,400,,800,,,,3,0,3,1
